csid	covv_accession_id
3002350322	EPI_ISL_1318420
3002650739	EPI_ISL_1678375
3031323613	EPI_ISL_903610
3002648233	
3002647772	
3002349630	EPI_ISL_1272810
3002651417	EPI_ISL_1711814
3002649534	EPI_ISL_1516284
3002647903	EPI_ISL_1823612
3002350711	EPI_ISL_1446578
3031323116	EPI_ISL_1446726
3031322964	EPI_ISL_751685
3002351890	EPI_ISL_1272731
3002651097	EPI_ISL_1678039
3002350851	EPI_ISL_1446691
3031323332	EPI_ISL_1446741
3002647862	EPI_ISL_1823842
3002647860	EPI_ISL_1824005
3002348219	
3031323384	EPI_ISL_903654
3002349329	EPI_ISL_1272988
3002651252	EPI_ISL_1711770
3031324247	EPI_ISL_1095159
3002348681	EPI_ISL_1226067
3002648245	
3002351933	
3002648399	EPI_ISL_1823649
3002348636	EPI_ISL_1226027
3002349749	EPI_ISL_1318674
3002349073	EPI_ISL_1272690
3002347592	EPI_ISL_1094259
3031323683	EPI_ISL_1446861
3002349640	EPI_ISL_1272685
3002349653	
3031323209	EPI_ISL_1711913
3002347770	EPI_ISL_1094216
3002349120	EPI_ISL_1272876
3002649885	EPI_ISL_1516361
3031401889	EPI_ISL_1095259
3002348849	
3002350421	EPI_ISL_1318566
3002650126	EPI_ISL_1678192
3002348187	
3002350280	EPI_ISL_1446516
3002648373	
3002650934	EPI_ISL_1823620
3002347685	EPI_ISL_1095022
3031323340	EPI_ISL_903777
3002650531	EPI_ISL_1528515
3002651409	EPI_ISL_1711940
3002351335	EPI_ISL_1094854
3002349879	EPI_ISL_1318341
3002352009	EPI_ISL_1272820
3002647595	EPI_ISL_1823687
3002650015	EPI_ISL_1528521
3002348448	EPI_ISL_1273062
3002650130	EPI_ISL_1678194
3002228894	EPI_ISL_914013
3002650520	
3002651386	EPI_ISL_1711838
3002651426	EPI_ISL_1711834
3002650977	EPI_ISL_1823923
3002351573	EPI_ISL_1226378
3002349041	EPI_ISL_1272848
3002648092	EPI_ISL_1798870
3031324384	EPI_ISL_1094635
3002131655	EPI_ISL_1446824
3031322796	EPI_ISL_751651
3031324316	EPI_ISL_1094699
3002348180	
3031324412	EPI_ISL_1094366
3031401850	EPI_ISL_1095270
3002348965	EPI_ISL_1226255
3002131612	EPI_ISL_1446786
3002650754	EPI_ISL_1678086
3002648027	EPI_ISL_1798793
3002228921	EPI_ISL_1225950
3002348071	EPI_ISL_1094853
3002650077	EPI_ISL_1678123
3002350361	EPI_ISL_1318578
3002647989	
3002350597	EPI_ISL_1318615
3002651126	EPI_ISL_1678253
3002349197	EPI_ISL_1272708
3002650362	EPI_ISL_1528369
3002350758	EPI_ISL_1695843
3031323833	EPI_ISL_1446887
3002647555	EPI_ISL_1824037
3002647557	EPI_ISL_1824044
3002648082	EPI_ISL_1798875
3002348601	
3002648054	EPI_ISL_1798749
3002650014	EPI_ISL_1528525
3002350809	EPI_ISL_1446604
3002648588	EPI_ISL_1823786
3002647561	EPI_ISL_1824052
3002349643	EPI_ISL_1272867
3002651359	EPI_ISL_1711694
3031323210	EPI_ISL_1711912
3002347490	EPI_ISL_1094362
3031324175	
3002650609	EPI_ISL_1528353
3002349510	EPI_ISL_1272720
3002350755	EPI_ISL_1446610
3002350581	EPI_ISL_1318479
3002648327	EPI_ISL_1823815
3002648334	EPI_ISL_1823821
3002131701	EPI_ISL_1446833
3002351609	EPI_ISL_1226402
3002350167	
3002649803	EPI_ISL_1516176
3002651173	EPI_ISL_1678268
3002650049	EPI_ISL_1528420
3002650841	EPI_ISL_1678059
3002647537	EPI_ISL_1823967
3002649954	
3002349623	EPI_ISL_1272660
3002650332	EPI_ISL_1528324
3031322524	EPI_ISL_747052
3002347847	EPI_ISL_1095179
3002347851	EPI_ISL_1094379
3002349727	EPI_ISL_1318669
3002650254	
3002347931	
3002347917	
3031323468	EPI_ISL_903925
3002350975	EPI_ISL_1446703
3002351491	EPI_ISL_1226310
3002349150	EPI_ISL_1272828
3002650495	EPI_ISL_1695937
3002350141	EPI_ISL_1446425
3031322584	EPI_ISL_747110
3031323375	EPI_ISL_1711798
3002650964	EPI_ISL_1823980
3031401719	EPI_ISL_1095165
3002650831	EPI_ISL_1678069
3002350747	
3002649952	
3002350151	EPI_ISL_1446330
3002647968	
3002349087	
3002350860	EPI_ISL_1446642
3002650670	
3002350828	
3002347654	EPI_ISL_1094275
3031323022	
3002651039	EPI_ISL_1678029
3031323764	
3002651075	EPI_ISL_1678094
3031323226	EPI_ISL_1711759
3031324219	EPI_ISL_1226001
3031323285	EPI_ISL_903832
3002349601	
3031401619	EPI_ISL_1711765
3002348077	EPI_ISL_1094311
3002651227	EPI_ISL_1711873
3002650076	EPI_ISL_1678299
3002649771	EPI_ISL_1516434
3031323790	EPI_ISL_1711889
3002228870	
3002647936	
3002648296	EPI_ISL_1823720
3002349652	EPI_ISL_1272862
3002650626	
3031323795	EPI_ISL_1711877
3002349818	EPI_ISL_1318648
3002648019	EPI_ISL_1798787
3031322831	EPI_ISL_751559
3002647666	EPI_ISL_1798348
3031322746	EPI_ISL_751622
3002351487	EPI_ISL_1226306
3002650435	
3031323309	EPI_ISL_903737
3031323293	EPI_ISL_903605
3002348142	EPI_ISL_1095074
3031323867	EPI_ISL_1516304
3002650217	EPI_ISL_1528503
3002229057	
3002351472	EPI_ISL_1226299
3031322661	EPI_ISL_747173
3002650525	
3002228847	
3002349795	EPI_ISL_1318436
3002351680	EPI_ISL_1318434
3031322874	EPI_ISL_751608
3031323738	EPI_ISL_1516364
3002650382	EPI_ISL_1528318
3002349057	EPI_ISL_1272791
3002649875	
3002648047	EPI_ISL_1798662
3002350720	EPI_ISL_1446620
3002229233	EPI_ISL_1094626
3002650551	EPI_ISL_1528483
3031323794	EPI_ISL_1711895
3002349802	EPI_ISL_1318659
3002651069	EPI_ISL_1678283
3002650692	EPI_ISL_1678314
3031322764	
3002650608	EPI_ISL_1528357
3002348589	
3002650344	EPI_ISL_1528304
3002648456	EPI_ISL_1823793
3031322873	EPI_ISL_751563
3031324163	EPI_ISL_1446937
3002649987	
3031323372	EPI_ISL_1695905
3031322630	EPI_ISL_747154
3031401730	EPI_ISL_1094285
3002348473	
3002348795	EPI_ISL_1226150
3002351533	EPI_ISL_1226344
3002349742	EPI_ISL_1318671
3002648074	EPI_ISL_1798664
3031323122	EPI_ISL_903879
3002650274	
3002347664	EPI_ISL_1095320
3002349603	EPI_ISL_1272747
3031323143	EPI_ISL_903846
3002351565	EPI_ISL_1226371
3031323313	EPI_ISL_903916
3002131572	EPI_ISL_1446787
3002347889	
3002351253	EPI_ISL_1094199
3002651033	EPI_ISL_1678220
3002649993	EPI_ISL_1528494
3002650044	
3002651254	
3031324239	EPI_ISL_1095157
3031324231	EPI_ISL_1094286
3031401733	EPI_ISL_1095150
3002348688	
3002348696	EPI_ISL_1226080
3002649582	EPI_ISL_1516207
3002650840	EPI_ISL_1678070
3002647882	EPI_ISL_1824033
3002350728	EPI_ISL_1446623
3031322639	EPI_ISL_747162
3031324377	EPI_ISL_1094806
3002347614	EPI_ISL_1094230
3002349627	EPI_ISL_1272813
3002649939	EPI_ISL_1516301
3002650873	EPI_ISL_1678083
3031322684	EPI_ISL_747192
3002650305	EPI_ISL_1528472
3002650285	EPI_ISL_1528266
3002350864	EPI_ISL_1446645
3002348509	
3002648263	EPI_ISL_1823882
3002650257	EPI_ISL_1528518
3031323154	EPI_ISL_903635
3002347667	EPI_ISL_1094770
3002650704	EPI_ISL_1678161
3031322760	EPI_ISL_751728
3002648048	EPI_ISL_1798638
3002350351	EPI_ISL_1318572
3002350798	
3002647678	EPI_ISL_1798394
3031324359	EPI_ISL_1094283
3031323296	EPI_ISL_903710
3002229182	EPI_ISL_1169492
3002648506	EPI_ISL_1823648
3031323570	EPI_ISL_903921
3002648091	
3002229242	EPI_ISL_1094629
3002348603	
3002650056	EPI_ISL_1678116
3002350373	EPI_ISL_1318581
3002131690	EPI_ISL_1446815
3002647986	EPI_ISL_1798899
3002349466	EPI_ISL_1272929
3031323061	
3002349064	EPI_ISL_1272785
3031322747	EPI_ISL_751601
3031401820	EPI_ISL_1095286
3002649784	
3031401784	EPI_ISL_1095268
3031401802	EPI_ISL_1095265
3002351266	EPI_ISL_1095338
3031323127	EPI_ISL_903946
3002131696	
3031322882	EPI_ISL_751712
3002349034	EPI_ISL_1273042
3002650599	EPI_ISL_1528346
3002350636	EPI_ISL_1446597
3002651052	EPI_ISL_1678240
3002650750	EPI_ISL_1678092
3002348861	EPI_ISL_1226203
3002348829	EPI_ISL_1226177
3002350006	
3031323785	EPI_ISL_1711904
3002347524	EPI_ISL_1094325
3002349368	EPI_ISL_1272888
3002131583	EPI_ISL_1446795
3002647945	EPI_ISL_1798841
3002647938	EPI_ISL_1798843
3002350118	EPI_ISL_1446338
3031324394	EPI_ISL_1094871
3002348787	EPI_ISL_1226143
3002349679	EPI_ISL_1318389
3031322786	
3002229236	EPI_ISL_1094630
3002349434	EPI_ISL_1273010
3002349894	
3002131639	
3002647997	EPI_ISL_1798894
3002647703	EPI_ISL_1798571
3031324197	EPI_ISL_1225987
3002347538	EPI_ISL_1094958
3002348099	EPI_ISL_1094410
3002350656	EPI_ISL_1446593
3002348234	
3002131681	
3002650827	EPI_ISL_1678365
3002350703	EPI_ISL_1446583
3002348209	
3002350270	EPI_ISL_1446524
3002649773	EPI_ISL_1516437
3002650757	EPI_ISL_1678051
3002131652	
3002650826	EPI_ISL_1678225
3002347466	EPI_ISL_1273052
3002649729	EPI_ISL_1516424
3002647736	EPI_ISL_1798593
3002651082	EPI_ISL_1678332
3002349192	EPI_ISL_1272712
3031323291	EPI_ISL_903651
3031323136	EPI_ISL_903720
3031324095	EPI_ISL_1516419
3002648392	
3002350868	EPI_ISL_1446657
3002650542	EPI_ISL_1528490
3002649776	EPI_ISL_1516400
3002229051	
3002347352	EPI_ISL_1094279
3002351639	EPI_ISL_1318600
3031323334	EPI_ISL_1446742
3031323930	EPI_ISL_1446916
3002649662	
3002651161	EPI_ISL_1678235
3031323353	EPI_ISL_1711935
3002348662	EPI_ISL_1226048
3002349388	
3002647612	EPI_ISL_1798452
3031323120	EPI_ISL_903598
3031323507	EPI_ISL_1446730
3002650026	EPI_ISL_1528276
3031324075	EPI_ISL_1225944
3002651372	EPI_ISL_1711920
3002349233	EPI_ISL_1272853
3031324381	EPI_ISL_1094622
3002350364	EPI_ISL_1318588
3002651157	
3002651141	EPI_ISL_1678354
3002348098	EPI_ISL_1094873
3002351216	EPI_ISL_1095342
3002349191	
3002648444	EPI_ISL_1823900
3002348615	
3031323359	EPI_ISL_1711937
3002650589	
3002348092	EPI_ISL_1094385
3002648500	EPI_ISL_1823780
3031401723	EPI_ISL_1094436
3002229229	EPI_ISL_1094973
3002351939	
3002348631	EPI_ISL_1226022
3031324041	EPI_ISL_1225915
3002347588	EPI_ISL_1094503
3002351498	EPI_ISL_1226316
3002647875	EPI_ISL_1823640
3002348619	
3002649806	EPI_ISL_1516180
3031401729	EPI_ISL_1094227
3002349556	
3002351583	EPI_ISL_1226384
3002349922	
3002349003	EPI_ISL_1226280
3002649980	EPI_ISL_1528432
3002348738	EPI_ISL_1226106
3002650494	
3002651388	EPI_ISL_1711819
3002649560	EPI_ISL_1516245
3002350135	EPI_ISL_1695790
3002349535	
3002649899	EPI_ISL_1516219
3002351949	EPI_ISL_1272956
3002647842	EPI_ISL_1823938
3002348822	EPI_ISL_1226171
3002349369	EPI_ISL_1272878
3002651060	
3002348498	
3002349352	EPI_ISL_1272993
3002351225	EPI_ISL_1095055
3002351605	
3002350653	EPI_ISL_1695805
3031324033	EPI_ISL_1225908
3031324050	EPI_ISL_1225924
3031324055	EPI_ISL_1225929
3031324044	EPI_ISL_1225918
3002350054	EPI_ISL_1318503
3002649704	EPI_ISL_1516171
3031324297	
3002347522	EPI_ISL_1094924
3002650950	EPI_ISL_1823832
3002350312	EPI_ISL_1318471
3002351242	EPI_ISL_1095063
3031323919	EPI_ISL_1225896
3002350252	EPI_ISL_1446559
3002650588	EPI_ISL_1528335
3031323948	EPI_ISL_1446876
3031322910	EPI_ISL_751736
3002651255	EPI_ISL_1711772
3002650207	EPI_ISL_1528498
3031322659	EPI_ISL_747171
3002648564	EPI_ISL_1823864
3002647622	EPI_ISL_1798377
3002351892	
3002349508	EPI_ISL_1272770
3002648080	EPI_ISL_1798687
3002350343	EPI_ISL_1446984
3031322550	EPI_ISL_747078
3002351504	EPI_ISL_1226322
3002350715	EPI_ISL_1446576
3002647870	EPI_ISL_1823846
3002650740	EPI_ISL_1678374
3002349483	EPI_ISL_1272596
3002349514	EPI_ISL_1272604
3031323409	EPI_ISL_1711742
3002349322	EPI_ISL_1272980
3002350844	EPI_ISL_1695891
3002351527	EPI_ISL_1226340
3002649936	EPI_ISL_1516297
3002649526	
3002650909	EPI_ISL_1823767
3002348655	EPI_ISL_1226042
3002347648	EPI_ISL_1094769
3031323525	EPI_ISL_1446739
3031324257	EPI_ISL_1095135
3002349250	EPI_ISL_1447061
3002647542	EPI_ISL_1823955
3002648238	EPI_ISL_1823952
3002647928	EPI_ISL_1798808
3031323472	EPI_ISL_903647
3031401662	EPI_ISL_1226409
3031401669	EPI_ISL_1226416
3002347357	EPI_ISL_1094278
3031401608	
3031323018	EPI_ISL_751593
3002350876	EPI_ISL_1446663
3002650486	EPI_ISL_1528293
3002347759	
3002348820	EPI_ISL_1226169
3031324080	EPI_ISL_1516265
3002347818	EPI_ISL_1095099
3002347836	EPI_ISL_1094429
3002349898	
3002348172	
3002350695	EPI_ISL_1695828
3002647714	EPI_ISL_1798527
3031323273	EPI_ISL_903886
3002348211	
3002650203	EPI_ISL_1528428
3031323231	EPI_ISL_903781
3031322778	EPI_ISL_751543
3002348591	
3002650422	
3002348237	
3002651273	EPI_ISL_1711954
3002648477	EPI_ISL_1823631
3031323051	
3031401640	EPI_ISL_1446598
3031401625	EPI_ISL_1678307
3031322854	EPI_ISL_751776
3002351465	EPI_ISL_1226293
3002351474	EPI_ISL_1226301
3002351634	EPI_ISL_1318604
3031323631	EPI_ISL_1446856
3002349650	EPI_ISL_1272861
3002651363	EPI_ISL_1711699
3002348961	
3002647942	EPI_ISL_1798834
3002348775	EPI_ISL_1226134
3002650446	EPI_ISL_1528308
3002229059	
3031323326	
3031322503	EPI_ISL_747033
3002347571	EPI_ISL_1094264
3002350129	EPI_ISL_1446395
3031323614	EPI_ISL_903700
3002348670	EPI_ISL_1226056
3002647532	
3031323419	EPI_ISL_1711812
3002350147	EPI_ISL_1446332
3031323582	EPI_ISL_903662
3002349856	EPI_ISL_1318299
3002650669	EPI_ISL_1528398
3002349353	EPI_ISL_1272991
3002649717	EPI_ISL_1516312
3002651164	EPI_ISL_1678373
3002349523	EPI_ISL_1272601
3002348125	EPI_ISL_1094389
3002351938	
3031324372	EPI_ISL_1094798
3002131567	EPI_ISL_1446759
3002351328	EPI_ISL_1094218
3002650295	EPI_ISL_1695942
3002349858	
3002349072	EPI_ISL_1272694
3002648261	EPI_ISL_1823871
3002648278	EPI_ISL_1823872
3031323016	
3002349993	EPI_ISL_1318539
3031401695	
3002347753	EPI_ISL_1095195
3002349037	EPI_ISL_1272724
3031323230	EPI_ISL_903648
3002650001	
3031323234	EPI_ISL_903976
3002349465	EPI_ISL_1272933
3031322577	EPI_ISL_747103
3002349371	
3002347539	EPI_ISL_1094951
3002349724	EPI_ISL_1318624
3002350657	EPI_ISL_1446591
3031324104	EPI_ISL_1516413
3031401654	EPI_ISL_1272673
3031322989	
3002348145	EPI_ISL_1094421
3002351467	EPI_ISL_1226295
3031323623	EPI_ISL_903853
3002351258	EPI_ISL_1095341
3002351285	EPI_ISL_1095073
3002350237	EPI_ISL_1446555
3002651028	EPI_ISL_1678215
3002349794	EPI_ISL_1318430
3002650480	
3002349482	EPI_ISL_1272597
3002349447	EPI_ISL_1272998
3002650005	
3002650632	EPI_ISL_1528388
3002651123	EPI_ISL_1678251
3031323265	EPI_ISL_903828
3002350272	EPI_ISL_1446522
3031401911	EPI_ISL_1094717
3002650625	
3002347748	EPI_ISL_1094586
3002348948	EPI_ISL_1226243
3002648011	EPI_ISL_1798770
3002650601	EPI_ISL_1528340
3002350547	EPI_ISL_1318339
3002648060	EPI_ISL_1798747
3002649697	
3031323624	EPI_ISL_1094941
3002351224	EPI_ISL_1095347
3002348529	
3002350997	
3002350993	EPI_ISL_1695901
3002651170	EPI_ISL_1678269
3031323401	EPI_ISL_1711724
3031323609	EPI_ISL_903664
3031401750	
3002349401	
3031322685	EPI_ISL_747193
3031324028	EPI_ISL_1711857
3031324321	
3002648368	EPI_ISL_1823582
3002648369	EPI_ISL_1823580
3002351319	EPI_ISL_1094618
3002350344	EPI_ISL_1446981
3002350317	EPI_ISL_1318472
3002349167	
3002650538	EPI_ISL_1528513
3002650528	
3002349585	
3031401610	EPI_ISL_1823790
3002649783	
3002648536	EPI_ISL_1823927
3002349103	EPI_ISL_1272634
3002348551	
3031323922	EPI_ISL_1225899
3002351621	EPI_ISL_1318611
3031322556	EPI_ISL_747084
3031324127	EPI_ISL_1094646
3002350116	EPI_ISL_1446355
3031322587	EPI_ISL_747113
3002649789	
3002650438	EPI_ISL_1528311
3002651430	EPI_ISL_1711828
3002347590	EPI_ISL_1094504
3002350710	EPI_ISL_1446579
3002648423	EPI_ISL_1823840
3002650867	EPI_ISL_1678032
3031324069	EPI_ISL_1225942
3002347958	EPI_ISL_1094597
3002649893	
3031322846	EPI_ISL_751656
3002350162	EPI_ISL_1446290
3002351251	EPI_ISL_1095352
3002350251	EPI_ISL_1446497
3002650483	
3002350164	EPI_ISL_1695787
3002648468	EPI_ISL_1823992
3031323391	EPI_ISL_1711728
3031323395	EPI_ISL_1711734
3031323729	EPI_ISL_1094640
3031323290	EPI_ISL_903752
3002348772	EPI_ISL_1226131
3031401657	EPI_ISL_1272672
3031323311	EPI_ISL_903677
3002348244	
3002350354	EPI_ISL_1318584
3031323043	EPI_ISL_751565
3002348732	EPI_ISL_1226102
3002648376	EPI_ISL_1824045
3002648381	EPI_ISL_1824056
3002350659	
3031322599	EPI_ISL_747125
3002349534	
3031323661	EPI_ISL_1095000
3002647677	EPI_ISL_1798412
3031401818	EPI_ISL_1095281
3002350486	EPI_ISL_1446964
3002349425	EPI_ISL_1273011
3002349451	EPI_ISL_1273018
3002349889	EPI_ISL_1447006
3002348836	EPI_ISL_1226183
3031401848	EPI_ISL_1095273
3031401689	
3031323215	EPI_ISL_1711915
3002228936	EPI_ISL_1225962
3002348985	EPI_ISL_1226272
3002348863	EPI_ISL_1226205
3002648056	EPI_ISL_1798757
3002649574	EPI_ISL_1516254
3002347843	EPI_ISL_1094426
3031323637	EPI_ISL_1446864
3002349330	EPI_ISL_1272647
3002647741	EPI_ISL_1798605
3002350707	EPI_ISL_1446588
3002228898	EPI_ISL_914017
3002648306	
3002648319	EPI_ISL_1823730
3002350819	
3031322837	EPI_ISL_751660
3031323307	EPI_ISL_903857
3002351572	EPI_ISL_1226377
3002348547	
3031322878	EPI_ISL_751638
3002348617	
3002650954	EPI_ISL_1823989
3031322754	EPI_ISL_751699
3031323217	EPI_ISL_1711883
3031323799	EPI_ISL_1711887
3002347628	EPI_ISL_1094901
3031323549	EPI_ISL_903806
3002351955	EPI_ISL_1272943
3002349530	EPI_ISL_1272605
3002348674	EPI_ISL_1226060
3002650838	EPI_ISL_1678080
3002351936	
3002650265	
3031323106	EPI_ISL_903949
3031323657	EPI_ISL_1094997
3002647673	EPI_ISL_1798428
3002348140	EPI_ISL_1094418
3002650969	EPI_ISL_1823916
3031322833	EPI_ISL_751573
3002649878	EPI_ISL_1516303
3031323305	EPI_ISL_903691
3002348984	EPI_ISL_1226271
3002650697	EPI_ISL_1678159
3002647841	EPI_ISL_1823930
3002350591	EPI_ISL_1446988
3002647999	
3002350601	EPI_ISL_1318622
3002650635	EPI_ISL_1528392
3002348830	EPI_ISL_1226178
3002647852	EPI_ISL_1823941
3002348980	EPI_ISL_1226267
3002647939	EPI_ISL_1798868
3002648475	EPI_ISL_1823630
3002350607	EPI_ISL_1446979
3031323839	EPI_ISL_1446930
3002650765	EPI_ISL_1678052
3002650524	EPI_ISL_1695958
3031323222	EPI_ISL_1711879
3002228949	EPI_ISL_1225973
3002131615	EPI_ISL_1446783
3002131623	EPI_ISL_1446843
3031324193	EPI_ISL_1225985
3002650617	EPI_ISL_1528352
3031401658	
3031401622	EPI_ISL_1678128
3031401615	EPI_ISL_1711769
3002647698	EPI_ISL_1798464
3031401809	EPI_ISL_1095282
3031401667	EPI_ISL_1226414
3002229053	
3031323905	
3002347365	EPI_ISL_1094518
3002651184	EPI_ISL_1678105
3002349170	
3002649670	EPI_ISL_1516398
3002649673	EPI_ISL_1516395
3031322861	EPI_ISL_751683
3002349093	EPI_ISL_1272614
3031323327	EPI_ISL_903888
3002347444	EPI_ISL_1094910
3002647873	
3002649818	EPI_ISL_1516178
3002348478	
3002348789	EPI_ISL_1226145
3002647767	EPI_ISL_1798470
3002349756	EPI_ISL_1318679
3002648338	EPI_ISL_1823604
3002647961	EPI_ISL_1798707
3002650915	EPI_ISL_1823765
3031323481	EPI_ISL_903672
3031323165	EPI_ISL_903836
3002350090	
3002648557	EPI_ISL_1823702
3002349074	EPI_ISL_1272693
3002349566	
3002348109	EPI_ISL_1094767
3031323687	EPI_ISL_1094599
3031322974	EPI_ISL_751566
3002349228	EPI_ISL_1272965
3002347346	EPI_ISL_1095204
3002650493	EPI_ISL_1528448
3002349222	EPI_ISL_1272945
3031323542	EPI_ISL_903881
3002650500	EPI_ISL_1528450
3031401891	EPI_ISL_1095257
3031324086	EPI_ISL_1516216
3002347666	EPI_ISL_1094765
3002648329	EPI_ISL_1823825
3002650334	EPI_ISL_1528323
3002649755	
3031322971	EPI_ISL_751747
3002347337	EPI_ISL_1095188
3002347937	
3002229044	
3002349351	EPI_ISL_1272994
3002650505	EPI_ISL_1528302
3002349172	
3002350680	EPI_ISL_1446568
3002650106	EPI_ISL_1678176
3002650967	EPI_ISL_1823986
3002350127	EPI_ISL_1695781
3002348693	EPI_ISL_1226077
3002348150	EPI_ISL_1094731
3031324040	EPI_ISL_1225914
3002350965	EPI_ISL_1446710
3002351311	EPI_ISL_1094609
3031401649	EPI_ISL_1272678
3031324018	EPI_ISL_1711849
3002349500	EPI_ISL_1272757
3002350043	EPI_ISL_1318375
3002649753	
3031323504	EPI_ISL_1446738
3002649984	EPI_ISL_1528433
3002348742	EPI_ISL_1226110
3002648264	EPI_ISL_1823883
3031322582	EPI_ISL_747108
3002350133	EPI_ISL_1446404
3031324252	EPI_ISL_1095156
3002348804	EPI_ISL_1226159
3002351514	EPI_ISL_1226331
3031324437	EPI_ISL_1094314
3031324259	EPI_ISL_1095178
3002649530	EPI_ISL_1516285
3002650722	EPI_ISL_1678182
3002650900	EPI_ISL_1823756
3002348741	EPI_ISL_1226109
3002650267	EPI_ISL_1528520
3002650247	EPI_ISL_1528417
3002349100	EPI_ISL_1272619
3002651038	EPI_ISL_1678217
3002349704	EPI_ISL_1318687
3002350067	EPI_ISL_1318347
3002229225	EPI_ISL_1094969
3002647777	EPI_ISL_1798566
3002650887	EPI_ISL_1678168
3031324276	
3002350986	
3031323457	
3031322995	EPI_ISL_751751
3002650303	EPI_ISL_1528469
3031323466	EPI_ISL_903914
3031322944	EPI_ISL_751744
3002647828	EPI_ISL_1823572
3002649761	
3002648559	EPI_ISL_1823708
3002648424	EPI_ISL_1823839
3031323151	EPI_ISL_1446716
3031324082	EPI_ISL_1516264
3002649889	EPI_ISL_1516235
3002347554	EPI_ISL_1094743
3002131693	EPI_ISL_1446831
3002648457	EPI_ISL_1823982
3002647538	EPI_ISL_1823957
3002647536	EPI_ISL_1823956
3002649956	EPI_ISL_1516376
3002350145	
3002347849	EPI_ISL_1094453
3031322939	
3002350051	EPI_ISL_1318502
3031322674	EPI_ISL_747185
3031322969	EPI_ISL_751564
3002649556	EPI_ISL_1516253
3002347950	
3031323810	EPI_ISL_1711881
3002648311	EPI_ISL_1823745
3002648316	EPI_ISL_1823743
3002647853	EPI_ISL_1823943
3031322750	EPI_ISL_751698
3002350070	EPI_ISL_1318524
3002649912	EPI_ISL_1516321
3002228920	EPI_ISL_1225949
3002131598	EPI_ISL_1446780
3031401925	EPI_ISL_1094708
3031322752	EPI_ISL_751765
3002347774	EPI_ISL_1094577
3002349109	EPI_ISL_1447049
3031322761	EPI_ISL_751766
3002348588	
3002350750	EPI_ISL_1446617
3002648058	EPI_ISL_1798764
3002352012	EPI_ISL_1272822
3002348706	
3002349441	EPI_ISL_1273008
3002228906	EPI_ISL_914025
3031324418	EPI_ISL_1095214
3031324369	EPI_ISL_1094796
3002348156	EPI_ISL_1094367
3002647916	EPI_ISL_1798816
3002647618	EPI_ISL_1798351
3002349943	
3031324017	EPI_ISL_1711858
3002349501	EPI_ISL_1272771
3031323483	EPI_ISL_1446737
3031323484	EPI_ISL_1446736
3002650671	EPI_ISL_1528271
3002351662	EPI_ISL_1318297
3002350861	EPI_ISL_1446643
3031323517	EPI_ISL_903730
3031323026	EPI_ISL_751598
3031323632	EPI_ISL_1094894
3002349648	EPI_ISL_1272859
3002651358	EPI_ISL_1711703
3002650501	EPI_ISL_1528445
3002349633	EPI_ISL_1272682
3002349117	EPI_ISL_1272887
3002648313	EPI_ISL_1823719
3031322839	EPI_ISL_751739
3031322571	EPI_ISL_747099
3002651100	EPI_ISL_1678042
3002350853	EPI_ISL_1446688
3002350218	EPI_ISL_1446482
3002351239	EPI_ISL_1095362
3031324223	EPI_ISL_1226003
3002650834	EPI_ISL_1678262
3002649969	
3002649733	EPI_ISL_1516201
3002649517	EPI_ISL_1516290
3031322937	EPI_ISL_751665
3002350972	
3002350672	
3002350289	EPI_ISL_1318323
3002350334	EPI_ISL_1318357
3002347340	EPI_ISL_1094200
3031323523	EPI_ISL_903694
3002648326	EPI_ISL_1823829
3002650326	EPI_ISL_1528410
3002650541	EPI_ISL_1528480
3031401873	EPI_ISL_1094987
3002348979	EPI_ISL_1226266
3002650709	EPI_ISL_1678150
3002348837	EPI_ISL_1226184
3002348968	EPI_ISL_1226258
3002349365	EPI_ISL_1272891
3002650715	EPI_ISL_1678313
3002229212	EPI_ISL_1094530
3002648512	EPI_ISL_1823855
3031324454	EPI_ISL_1094735
3002647926	EPI_ISL_1798820
3031324025	EPI_ISL_1711860
3002347713	EPI_ISL_1094551
3002351642	EPI_ISL_1318303
3002351496	EPI_ISL_1226314
3002650313	EPI_ISL_1528440
3002351705	EPI_ISL_1318367
3031323522	EPI_ISL_903650
3031401845	EPI_ISL_1095221
3002351971	EPI_ISL_1272802
3002131562	
3002347850	EPI_ISL_1094447
3002350983	EPI_ISL_1446701
3002650732	EPI_ISL_1678344
3002647963	EPI_ISL_1798703
3031322945	EPI_ISL_751718
3002649653	EPI_ISL_1516271
3002650650	
3002650660	
3002350337	EPI_ISL_1318365
3002347656	EPI_ISL_1095318
3002348110	EPI_ISL_1094757
3031324341	EPI_ISL_1226007
3002647722	EPI_ISL_1798528
3031401699	
3031401698	
3002349226	EPI_ISL_1272950
3031323553	EPI_ISL_903803
3031401668	EPI_ISL_1226415
3002229050	
3002347879	EPI_ISL_1094415
3002348567	
3031322880	EPI_ISL_751585
3031322876	EPI_ISL_751681
3031323354	EPI_ISL_1711934
3002347956	EPI_ISL_1095206
3031322977	EPI_ISL_751663
3002647599	EPI_ISL_1824020
3002351982	EPI_ISL_1272801
3002349314	EPI_ISL_1272984
3002350060	
3002647884	EPI_ISL_1824035
3002351540	EPI_ISL_1226350
3002650723	EPI_ISL_1678338
3002647930	EPI_ISL_1798812
3002648366	EPI_ISL_1823576
3002649751	
3002349086	
3002351492	EPI_ISL_1226311
